Disorder Strength,t=20,t=40,t=60,t=80,t=100
0.0,0.1400722481254865,0.08078827235049321,0.07257635588161472,0.06551981599680091,0.05556982977779163
0.02040816326530612,0.1402190128963323,0.08112949546543309,0.07304318812892345,0.06613791708234734,0.056336152780352367
0.04081632653061224,0.14073993687651806,0.08237546596797535,0.07447405607188347,0.0680397654127543,0.05856501420363858
0.061224489795918366,0.14211817950463632,0.08397068873898934,0.07719853251230605,0.07137327208148254,0.062144722946821995
0.08163265306122448,0.14295645583132605,0.08677528697596289,0.08056290877023993,0.07612017462168447,0.0680375321659139
0.1020408163265306,0.14482041519375874,0.0899482716075444,0.08528921054523696,0.08212983495759923,0.0755266620466622
0.12244897959183673,0.14807703198330122,0.09451281650365873,0.09118223226995831,0.09025475127711262,0.08525771463425236
0.14285714285714285,0.1504200973584005,0.09965941904709658,0.09759038751105188,0.09995004280926124,0.0971845994466312
0.16326530612244897,0.15273958821785724,0.1058422871068094,0.10621490612143104,0.11074975582417924,0.11178369419664766
0.18367346938775508,0.1561584933157816,0.11253091021469229,0.11602254400264655,0.1239699465912486,0.12779580165500423
0.2040816326530612,0.16013741058787112,0.12041024300739687,0.12657996700111573,0.13774676837625224,0.14471604766711726
0.22448979591836732,0.16407626479703963,0.12885208819769972,0.13839601659677403,0.15168009737925625,0.1617720423245595
0.24489795918367346,0.1673182215909921,0.13761647368376,0.150387637220689,0.16573468119906648,0.17618360762664045
0.26530612244897955,0.17160710744708374,0.14650782705467308,0.16187012559732475,0.17800650651547326,0.1868425603040129
0.2857142857142857,0.1760942675394031,0.15557472872708064,0.1727631809864696,0.18711325449950897,0.19240057298485033
0.3061224489795918,0.1815405981581913,0.16602367378101152,0.18201342601596823,0.19243593984236376,0.191974641655941
0.32653061224489793,0.18596102141918458,0.17452442499034906,0.189611932084805,0.1933853448843071,0.18846810785566667
0.3469387755102041,0.19085005378279052,0.18295055717978292,0.1934863851084188,0.19279630112797982,0.1798649359843102
0.36734693877551017,0.19300521521218636,0.18878022819967985,0.19565171982700416,0.18666148749196418,0.16839144310942514
0.3877551020408163,0.19821057172427395,0.19335245269406875,0.1943524398941433,0.17779914709270042,0.15883093620497957
0.4081632653061224,0.2032712935862206,0.1983829220065201,0.18954649129834414,0.16929348117288673,0.14716397001022447
0.42857142857142855,0.20591367623660756,0.1980419755528877,0.1839291385180351,0.15833560710262215,0.13489899536692138
0.44897959183673464,0.2077066418733849,0.19717557211902967,0.17645230524977767,0.14888670864802706,0.1241502886270299
0.4693877551020408,0.20916263295460738,0.19551651330352704,0.1692156086352595,0.13746661151320272,0.11514599723940046
0.4897959183673469,0.2120562607576097,0.19256719948881224,0.15956708601523198,0.127246282852788,0.10526392216952529
0.5102040816326531,0.21378984455702602,0.18607270150647687,0.149617412259465,0.11850924224115805,0.09699710099061842
0.5306122448979591,0.21258560698208995,0.17899829222545333,0.14000562320259605,0.11028998208090726,0.08926460518838958
0.5510204081632653,0.21186168247475595,0.17397843057956164,0.13272599747507433,0.10270192483345675,0.08256586334514189
0.5714285714285714,0.21022767843033555,0.16535859643328482,0.1231306078532341,0.09543383135768362,0.07621625580342607
0.5918367346938775,0.20788590446305338,0.15870447917397412,0.11617018271501547,0.08813974445819736,0.07083816714059311
0.6122448979591836,0.20559183064446093,0.14885100370115703,0.10722547831514229,0.08137848756913188,0.06573127671985711
0.6326530612244897,0.20217731915585838,0.14209539373613073,0.10060311865901723,0.07515915782512098,0.06074390835541555
0.6530612244897959,0.196284134892489,0.13354154939861634,0.09230768964108434,0.07031371681818215,0.0555028900040686
0.673469387755102,0.19270563898365095,0.12582329569242723,0.08826268225238058,0.06577069475968762,0.052491779827536514
0.6938775510204082,0.18752570542752436,0.12042079698283464,0.08184917335359966,0.060541369181304976,0.04884615782444845
0.7142857142857142,0.18298063641408777,0.11272949625322236,0.07695452749790392,0.057317931449358185,0.044786999800351605
0.7346938775510203,0.17662884677258198,0.10668514440794374,0.07065986323136403,0.053454977573200516,0.041898117401701136
0.7551020408163265,0.16959473099486924,0.09885437495372296,0.06641112320375402,0.049609542423641705,0.039062338550433846
0.7755102040816326,0.16339315879724842,0.09278431374646617,0.06239853443594108,0.04673305380519043,0.03640641089722658
0.7959183673469387,0.15440271467160235,0.08759659747844721,0.05827743702891785,0.04318674745663359,0.0337336772268319
0.8163265306122448,0.14760835705370323,0.08196179863403208,0.053884293425288034,0.040583536217537436,0.03128085557364142
0.836734693877551,0.14364914121603717,0.07729979445558001,0.05085677976259123,0.03735007310656526,0.029285305965296334
0.8571428571428571,0.13683704997039842,0.07200966736930407,0.048146799000160875,0.034984380224847,0.027767991001827887
0.8775510204081632,0.12958775327088745,0.06742106249637629,0.04384801966007862,0.03329775984032602,0.025799748884708647
0.8979591836734693,0.12503209507075685,0.06483591217721482,0.041171504217743245,0.030940642104518683,0.024038470402807193
0.9183673469387754,0.11924620096940167,0.06040373990474127,0.039191076570776265,0.028355166224290268,0.022138512391961514
0.9387755102040816,0.11149126210646557,0.0559310174955334,0.03599940786798004,0.026683342489228955,0.02041517968134046
0.9591836734693877,0.10522570946696051,0.052173025981920425,0.03321527091889377,0.024409362098064345,0.018572110347814513
0.9795918367346939,0.096606576517541,0.04804169289470063,0.031157590439442974,0.022768145526903635,0.017238315021505683
1.0,0.09098163699203192,0.045459878478369964,0.02826251083271039,0.02048080497359557,0.01583297392443576
